name,url,property_type,source
Kong Nam Industrial Building (Block B)江南工業大廈(B座),/building/kong-nam-industrial-building-block-b/3404,industrial,direct_link
Kong Sheng Factory Building恭誠工廠大廈,/building/kong-sheng-factory-building/7892,industrial,direct_link
Konnect Smart Logistics Centrev凱聯溫控智庫,/building/konnect-smart-logistics-centrev/16483,industrial,direct_link
Koon Wah Building冠華大廈,/building/koon-wah-building/6468,industrial,direct_link
Koon Wah Mirror Factory (6TH)  Industrial Building Block 2冠華鏡廠(第六)工業大廈第二座,/building/koon-wah-mirror-factory-6th-industrial-building-block-2/11289,industrial,direct_link
Koon Wah Mirror Factory (6TH) Industrial Building Block 1冠華鏡廠(第六)工業大廈第一座,/building/koon-wah-mirror-factory-6th-industrial-building-block-1/11288,industrial,direct_link
Koon Wo Industrial Building冠和工業大廈,/building/koon-wo-industrial-building/11477,industrial,direct_link
Kowloon Bay Industrial Centre九龍灣工業中心,/building/kowloon-bay-industrial-centre/4547,industrial,direct_link
Kowloon Godown九龍貨倉,/building/kowloon-godown/4765,industrial,direct_link
Kowloon Plaza九龍廣場,/building/kowloon-plaza/3317,industrial,direct_link
Kras Asia Industrial Building嘉士亞洲工業大廈,/building/kras-asia-industrial-building/4751,industrial,direct_link
KT 336觀塘道336號,/building/kt-336/4592,industrial,direct_link
KTA Centre廣泰中心,/building/kta-centre/16302,industrial,direct_link
Kui Kwoon Industrial Centre鉅冠工業中心,/building/kui-kwoon-industrial-centre/11947,industrial,direct_link
Kung Yuen Weaving Factory公源商標織造廠,/building/kung-yuen-weaving-factory/3384,industrial,direct_link
Kut Shing Building吉勝大廈,/building/kut-shing-building/13255,industrial,direct_link
Kwai Bo Industrial Building貴寶工業大廈,/building/kwai-bo-industrial-building/3825,industrial,direct_link
Kwai Bon Logistics Centre桂邦物流中心,/building/kwai-bon-logistics-centre/17370,industrial,direct_link
Kwai Cheong Centre葵昌中心,/building/kwai-cheong-centre/6828,industrial,direct_link
Kwai Fong Industrial Building貴豐工業大廈,/building/kwai-fong-industrial-building/6830,industrial,direct_link
Kwai Hing Industrial Building葵興工業大廈,/building/kwai-hing-industrial-building/13856,industrial,direct_link
Kwai Shing Industrial Building Phase 1貴盛工業大廈1期,/building/kwai-shing-industrial-building-phase-1/4509,industrial,direct_link
Kwai Shing Industrial Building Phase 2貴盛工業大廈2期,/building/kwai-shing-industrial-building-phase-2/4508,industrial,direct_link
Kwai Shun Industrial Centre葵順工業中心,/building/kwai-shun-industrial-centre/7252,industrial,direct_link
Kwai Tak Industrial Centre Block 1葵德工業中心第一座,/building/kwai-tak-industrial-centre-block-1/8102,industrial,direct_link
Kwai Tak Industrial Centre Block 2葵德工業中心第二座,/building/kwai-tak-industrial-centre-block-2/8100,industrial,direct_link
Kwai Wan Industrial Building葵灣工業大廈,/building/kwai-wan-industrial-building/8039,industrial,direct_link
Kwai Wu Industrial Building葵匯工業大廈,/building/kwai-wu-industrial-building/11467,industrial,direct_link
Kwong Ga Factory Building廣基工廠大廈,/building/kwong-ga-factory-building/4287,industrial,direct_link
Kwong Kin Trade Centre廣建貿易中心,/building/kwong-kin-trade-centre/16350,industrial,direct_link
Kwong Sang Hong Centre廣生行中心,/building/kwong-sang-hong-centre/5368,industrial,direct_link
Kwong Sun Hong Godown廣新行貨倉有限公司(第四倉),/building/kwong-sun-hong-godown/16301,industrial,direct_link
Kwong Tai Factory Building廣大工廠大廈,/building/kwong-tai-factory-building/6257,industrial,direct_link
Kwun Kee Tailor Industrial Centre觀奇洋服工業中心,/building/kwun-kee-tailor-industrial-centre/17395,industrial,direct_link
Kwun Tong Industrial Centre Phase 1觀塘工業中心第一期,/building/kwun-tong-industrial-centre-phase-1/4590,industrial,direct_link
Kwun Tong Industrial Centre Phase 2觀塘工業中心第二期,/building/kwun-tong-industrial-centre-phase-2/4563,industrial,direct_link
Kwun Tong Industrial Centre Phase 3觀塘工業中心第三期,/building/kwun-tong-industrial-centre-phase-3/4564,industrial,direct_link
Kwun Tong Industrial Centre Phase 4觀塘工業中心第四期,/building/kwun-tong-industrial-centre-phase-4/4559,industrial,direct_link
Lai Cheong Factory Building麗昌工廠大廈,/building/lai-cheong-factory-building/3300,industrial,direct_link
Lai Sun Yuen Long Centre麗新元朗中心,/building/lai-sun-yuen-long-centre/11282,industrial,direct_link
Lamex Warehouse美時貨倉,/building/lamex-warehouse/16308,industrial,direct_link
Lanton Industrial Building連順工業大廈,/building/lanton-industrial-building/4950,industrial,direct_link
Lap Shun Industrial Building立信工業大廈,/building/lap-shun-industrial-building/8063,industrial,direct_link
Larch Industrial Building洋松工業大廈,/building/larch-industrial-building/8084,industrial,direct_link
Laurels Industrial Centre泰力工業中心,/building/laurels-industrial-centre/7927,industrial,direct_link
Lead On Industrial Building立安工業大廈,/building/lead-on-industrial-building/11457,industrial,direct_link
Leader Centre利達中心,/building/leader-centre/3838,industrial,direct_link
Leader Industrial Centre利達工業中心,/building/leader-industrial-centre/11184,industrial,direct_link
Leader Industrial Centre Phase 1立泰工業中心(第1座),/building/leader-industrial-centre-phase-1/5343,industrial,direct_link
Leader Industrial Centre Phase 2立泰工業中心(第2座),/building/leader-industrial-centre-phase-2/5347,industrial,direct_link
Leahander Centre利興強中心,/building/leahander-centre/16382,industrial,direct_link
Leapont Centre聯邦中心,/building/leapont-centre/12465,industrial,direct_link
Lee Chung Industrial Building利中工業大廈,/building/lee-chung-industrial-building/16430,industrial,direct_link
Lee Fund Centre利基中心,/building/lee-fund-centre/3808,industrial,direct_link
Lee Ka Industrial Building利嘉工業大廈,/building/lee-ka-industrial-building/11454,industrial,direct_link
Lee King Industrial Building利景工業大廈,/building/lee-king-industrial-building/11459,industrial,direct_link
Lee On Industrial Building利安工業大廈,/building/lee-on-industrial-building/4758,industrial,direct_link
Lee Sum Factory Building利森工廠大廈,/building/lee-sum-factory-building/11463,industrial,direct_link
Lee Wan Factory Building利運工廠大廈,/building/lee-wan-factory-building/17429,industrial,direct_link
Legan Centre,/building/legan-centre/17293,industrial,direct_link
Leitz Industrial Building利時工業大廈,/building/leitz-industrial-building/8164,industrial,direct_link
Lemmi Centre利寶時中心,/building/lemmi-centre/5584,industrial,direct_link
Len Shing Industrial Building聯昇工業大廈,/building/len-shing-industrial-building/17468,industrial,direct_link
Leun Fat Loong Industrial Building聯發隆工業大廈,/building/leun-fat-loong-industrial-building/4411,industrial,direct_link
Leung Yip Industrial Building兩業工業大廈,/building/leung-yip-industrial-building/16969,industrial,direct_link
Lever Tech Centre利華科技中心,/building/lever-tech-centre/11202,industrial,direct_link
Lico Industrial Building理高工業大廈,/building/lico-industrial-building/4576,industrial,direct_link
Lin Fung Centre連豐中心,/building/lin-fung-centre/5329,industrial,direct_link
Lincoln Centre利亨中心,/building/lincoln-centre/10646,industrial,direct_link
Linkchart Centre聯卓中心,/building/linkchart-centre/4526,industrial,direct_link
Liven House利維大廈,/building/liven-house/11208,industrial,direct_link
Lladro Centre溢財中心,/building/lladro-centre/5586,industrial,direct_link
Lmk Development Estate羅氏美光發展大廈,/building/lmk-development-estate/16418,industrial,direct_link
Lok Kui Industrial Building樂居工業大廈,/building/lok-kui-industrial-building/4708,industrial,direct_link
Lok's Industrial Building駱氏工業大廈,/building/lok-s-industrial-building/17411,industrial,direct_link
Long Life Industrial Building萬年工業大廈,/building/long-life-industrial-building/5611,industrial,direct_link
Long To Building浪淘大廈,/building/long-to-building/3373,industrial,direct_link
Lucida Industrial Building龍力工業大廈,/building/lucida-industrial-building/8162,industrial,direct_link
Lucky Factory Building鴻運工廠大廈,/building/lucky-factory-building/4749,industrial,direct_link
Lucky Horse Industrial Building龍駒企業大廈,/building/lucky-horse-industrial-building/6820,industrial,direct_link
Lucky House幸福大廈,/building/lucky-house/9517,industrial,direct_link
Luen Cheong Can Centre聯昌中心,/building/luen-cheong-can-centre/13406,industrial,direct_link
Luen Fat Industrial Third Building聯發工業第三大廈,/building/luen-fat-industrial-third-building/17336,industrial,direct_link
Luen Hing Factory Building聯興工廠大廈,/building/luen-hing-factory-building/7784,industrial,direct_link
Luen Ming Hing Factory Building聯明興工廠大廈,/building/luen-ming-hing-factory-building/4661,industrial,direct_link
Luk Hop Industrial Building六合工業大廈,/building/luk-hop-industrial-building/4655,industrial,direct_link
Lung Cheong Building龍昌大廈,/building/lung-cheong-building/11517,industrial,direct_link
Lung Fung Group Centre龍豐集團中心,/building/lung-fung-group-centre/16293,industrial,direct_link
Lung Shing Factory Building隆盛工廠大廈,/building/lung-shing-factory-building/5326,industrial,direct_link
Lung Wah International Godown龍華國際貨運中心,/building/lung-wah-international-godown/8159,industrial,direct_link
M PlaceM place,/building/m-place/3815,industrial,direct_link
M.P. Industrial Centre Block A明報工業中心A座,/building/m-p-industrial-centre-block-a/3782,industrial,direct_link
M.P. Industrial Centre Block B明報工業中心B座,/building/m-p-industrial-centre-block-b/3781,industrial,direct_link
Mackenny Centre百生利中心,/building/mackenny-centre/3294,industrial,direct_link
Mai Gar Industrial Building美嘉工業大廈,/building/mai-gar-industrial-building/4969,industrial,direct_link
Mai Hing Industrial Building Block A美興工業大廈A座,/building/mai-hing-industrial-building-block-a/7876,industrial,direct_link
Mai Hing Industrial Building Block B美興工業大廈B座,/building/mai-hing-industrial-building-block-b/7878,industrial,direct_link
Mai Hong Industrial Building美康工業大廈,/building/mai-hong-industrial-building/4940,industrial,direct_link
Mai Kei Industrial Building美基工業大廈,/building/mai-kei-industrial-building/16367,industrial,direct_link
Mai Luen Industrial Building美聯工業大廈,/building/mai-luen-industrial-building/7347,industrial,direct_link
Mai On Industrial Building美安工業大廈,/building/mai-on-industrial-building/7349,industrial,direct_link
Mai Shun Industrial Building美順工業大廈,/building/mai-shun-industrial-building/6838,industrial,direct_link
Mai Sik Industrial Building美適工業大廈,/building/mai-sik-industrial-building/16417,industrial,direct_link
Mai Tak Industrial Building美德工業大廈,/building/mai-tak-industrial-building/4966,industrial,direct_link
Mai Tong Industrial Building美塘工業大廈,/building/mai-tong-industrial-building/4683,industrial,direct_link
Mai Tower冠美中心,/building/mai-tower/4933,industrial,direct_link
Mai Wah Industrial Building美華工業大廈,/building/mai-wah-industrial-building/12146,industrial,direct_link
Mai Wo Industrial Building美和工業大廈,/building/mai-wo-industrial-building/6826,industrial,direct_link
Man Foong Industrial Building萬豐工業大廈,/building/man-foong-industrial-building/4406,industrial,direct_link
Man Lee Industrial Building萬利工業大廈,/building/man-lee-industrial-building/17337,industrial,direct_link
Man Shing Industrial Building萬勝工業大廈,/building/man-shing-industrial-building/13686,industrial,direct_link
Man Shun Factory Building文信工業大廈,/building/man-shun-factory-building/17434,industrial,direct_link
Man Sun Logistics Center民生物流中心,/building/man-sun-logistics-center/11295,industrial,direct_link
Manley Tower萬利中心,/building/manley-tower/6317,industrial,direct_link
Manning Industrial Building萬年工業大廈,/building/manning-industrial-building/4607,industrial,direct_link
Mansfield Industrial Centre萬輝工業中心,/building/mansfield-industrial-centre/8186,industrial,direct_link
Mapletree Logistics Centre Fanling豐樹粉嶺物流中心,/building/mapletree-logistics-centre-fanling/16298,industrial,direct_link
Mapletree Logistics Hub Tsing Yi豐樹青衣物流中心,/building/mapletree-logistics-hub-tsing-yi/16862,industrial,direct_link
Marvel Industrial Building Block A華業工業大廈A座,/building/marvel-industrial-building-block-a/10490,industrial,direct_link
Marvel Industrial Building Block B華業工業大廈B座,/building/marvel-industrial-building-block-b/10483,industrial,direct_link
Max Trade Centre萬昌中心,/building/max-trade-centre/4650,industrial,direct_link
Meeco Industrial Building美高工業大廈,/building/meeco-industrial-building/11175,industrial,direct_link
Mega Trade Centre時貿中心,/building/mega-trade-centre/11563,industrial,direct_link
Mega-iAdvantage第一亞洲廣場,/building/mega-iadvantage/17461,industrial,direct_link
Mei Ah Centre美亞集團中心,/building/mei-ah-centre/11162,industrial,direct_link
Mei Kei Industrial Building美基工業大廈,/building/mei-kei-industrial-building/17371,industrial,direct_link
Mercantile Industrial and Warehouse Building有利工業貨倉大廈,/building/mercantile-industrial-and-warehouse-building/11479,industrial,direct_link
Merit Industrial Centre Block A美華工業中心A座,/building/merit-industrial-centre-block-a/5311,industrial,direct_link
Merit Industrial Centre Block B美華工業中心B座,/building/merit-industrial-centre-block-b/17435,industrial,direct_link
Metex House美德大廈,/building/metex-house/12152,industrial,direct_link
Metro Centre I美羅中心1期,/building/metro-centre-i/5548,industrial,direct_link
Metro Centre II美羅中心2期,/building/metro-centre-ii/5549,industrial,direct_link
Metro Loft都會坊,/building/metro-loft/7339,industrial,direct_link
Metropolitan Factory & Warehouse Building京華工廠貨倉大廈,/building/metropolitan-factory-warehouse-building/8060,industrial,direct_link
Metropolitan Industrial And Warehouse Building No.2京華工業貨倉二期,/building/metropolitan-industrial-and-warehouse-building-no-2/5344,industrial,direct_link
Meyer Industrial Building美亞工業大廈,/building/meyer-industrial-building/7334,industrial,direct_link
Microtron Building美科大廈,/building/microtron-building/17447,industrial,direct_link
Midas Plaza勤達中心,/building/midas-plaza/7921,industrial,direct_link
Milkyway Building潤承大廈,/building/milkyway-building/4762,industrial,direct_link
Million Fortune Industrial Centre萬達來工業中心,/building/million-fortune-industrial-centre/8061,industrial,direct_link
Million Group Center萬安集團中心,/building/million-group-center/17338,industrial,direct_link
Mineron Centre勉勵龍中心,/building/mineron-centre/16267,industrial,direct_link
Ming Fat Industrial Centre嗚發工業中心,/building/ming-fat-industrial-centre/16348,industrial,direct_link
Ming Sang Industrial Building明生工業大廈,/building/ming-sang-industrial-building/7885,industrial,direct_link
Ming Tak Centre明德中心,/building/ming-tak-centre/12117,industrial,direct_link
Ming Wah Industrial Building明華工業大廈,/building/ming-wah-industrial-building/8152,industrial,direct_link
Mini Cube迷你坊,/building/mini-cube/16606,industrial,direct_link
Mita Centre美達中心,/building/mita-centre/13692,industrial,direct_link
Modern Terminal現代貨箱碼頭,/building/modern-terminal/7249,industrial,direct_link
Morlite Building豐明大廈,/building/morlite-building/4760,industrial,direct_link
Mow Hing Industrial Building茂興工業大廈,/building/mow-hing-industrial-building/4944,industrial,direct_link
Mow Shing Centre茂盛中心,/building/mow-shing-centre/12299,industrial,direct_link
My Loft萬能閣,/building/my-loft/11761,industrial,direct_link
Nam Wah Factory Building南華工業大廈,/building/nam-wah-factory-building/12302,industrial,direct_link
Nan Fung Industrial City Block 1南豐工業城第一座,/building/nan-fung-industrial-city-block-1/15390,industrial,direct_link
Nan Fung Industrial City Block 2南豐工業城第二座,/building/nan-fung-industrial-city-block-2/15391,industrial,direct_link
Nan Fung Industrial City Block 3南豐工業城第三座,/building/nan-fung-industrial-city-block-3/15392,industrial,direct_link
Nan Fung Industrial City Block 4南豐工業城第四座,/building/nan-fung-industrial-city-block-4/15393,industrial,direct_link
Nan Fung Industrial City Block 5南豐工業城第五座,/building/nan-fung-industrial-city-block-5/15394,industrial,direct_link
Nan Fung Industrial City Central Services Building南豐工業城中央大樓,/building/nan-fung-industrial-city-central-services-building/15395,industrial,direct_link
Nanyang Brothers Tobacco Ltd南洋兄弟煙草,/building/nanyang-brothers-tobacco-ltd/16332,industrial,direct_link
Nanyang Plaza南洋廣場,/building/nanyang-plaza/4735,industrial,direct_link
New City Centre新城工商中心,/building/new-city-centre/12878,industrial,direct_link
New Commerce Centre匯貿中心,/building/new-commerce-centre/5348,industrial,direct_link
New East Sun Industrial Building新怡生工業大廈,/building/new-east-sun-industrial-building/7014,industrial,direct_link
New Lee Wah Centre新利華中心,/building/new-lee-wah-centre/5309,industrial,direct_link
New Tech Plaza新科技廣場,/building/new-tech-plaza/7922,industrial,direct_link
New Timely Factory Building時來工廠大廈,/building/new-timely-factory-building/3380,industrial,direct_link
New Trade Plaza新貿中心,/building/new-trade-plaza/7459,industrial,direct_link
New Treasure Centre新寶中心,/building/new-treasure-centre/11455,industrial,direct_link
New Trend Centre新時代工貿商業中心,/building/new-trend-centre/6239,industrial,direct_link
New Venture Centre創新科技中心,/building/new-venture-centre/12103,industrial,direct_link
Newport Centre Phase 1新寶工商中心第一期,/building/newport-centre-phase-1/6402,industrial,direct_link
Newport Centre Phase 2新寶工商中心第二期,/building/newport-centre-phase-2/5196,industrial,direct_link
Ngai Sheung Factory Building藝商工廠大廈,/building/ngai-sheung-factory-building/17284,industrial,direct_link
North Point Industrial Building北角工業大廈,/building/north-point-industrial-building/1646,industrial,direct_link
Ocean Industrial Building海洋工業大廈,/building/ocean-industrial-building/4528,industrial,direct_link
Oceanic Industrial Centre海灣工貿中心,/building/oceanic-industrial-centre/11549,industrial,direct_link
Olympic Godown世運貨倉,/building/olympic-godown/4687,industrial,direct_link
On Cheong Factory Building安昌工廠大廈,/building/on-cheong-factory-building/4536,industrial,direct_link
On Dak Industrial Building安達工業大廈,/building/on-dak-industrial-building/16922,industrial,direct_link
On Fat Industrial Building安發工業大廈,/building/on-fat-industrial-building/12144,industrial,direct_link
On Fook Industrial Building安福工業大廈,/building/on-fook-industrial-building/10485,industrial,direct_link
On Hang Industrial Centre華懋安恒工貿中心,/building/on-hang-industrial-centre/16294,industrial,direct_link
On Hing Industrial Centre安興工貿中心,/building/on-hing-industrial-centre/16314,industrial,direct_link
On Ho Industrial Building安豪工業大廈,/building/on-ho-industrial-building/8037,industrial,direct_link
On Lok Factory Building安樂工廠大廈,/building/on-lok-factory-building/5267,industrial,direct_link
On Lok Industrial Building安樂工業大廈,/building/on-lok-industrial-building/12454,industrial,direct_link
On Loong Factory Building安隆工廠大廈,/building/on-loong-factory-building/4652,industrial,direct_link
On Shing Industrial Building安盛工業大廈,/building/on-shing-industrial-building/12466,industrial,direct_link
On Tai Industrial Centre安泰工貿中心,/building/on-tai-industrial-centre/16306,industrial,direct_link
On Tat Industrial Building安達工業大廈,/building/on-tat-industrial-building/12440,industrial,direct_link
On Tat Industrial Centre安達工貿中心,/building/on-tat-industrial-centre/16268,industrial,direct_link
On Ting Industrial Centre安定工貿中心,/building/on-ting-industrial-centre/16305,industrial,direct_link
On Wah Industrial Building安華工業大廈,/building/on-wah-industrial-building/11179,industrial,direct_link
On Wui Centre安匯中心,/building/on-wui-centre/11513,industrial,direct_link
On Yip Factory Building安業工廠大廈,/building/on-yip-factory-building/13202,industrial,direct_link
One Midtown海盛路11號,/building/one-midtown/8178,industrial,direct_link
One Sky Parc,/building/one-sky-parc/4731,industrial,direct_link
One Two One瓊林街121號,/building/one-two-one/7786,industrial,direct_link
Orient International Tower東方國際大廈,/building/orient-international-tower/17405,industrial,direct_link
Oriental Daily News Building東方報業大廈,/building/oriental-daily-news-building/17436,industrial,direct_link
Oxford Industrial Building牛津工業大廈,/building/oxford-industrial-building/8157,industrial,direct_link
Pacific Trade Centre太平洋貿易中心,/building/pacific-trade-centre/4764,industrial,direct_link
Pacific United Logistics Inc. Ltd. (Kwai Chung Warehouse A)太平洋聯合物流有限公司（葵涌A倉）,/building/pacific-united-logistics-inc-ltd-kwai-chung-warehouse-a/17339,industrial,direct_link
Pahsang Industrial Building百勝工業大廈,/building/pahsang-industrial-building/11936,industrial,direct_link
Pak Sik (No.2) Building百適(二倉)大厦,/building/pak-sik-no-2-building/12469,industrial,direct_link
Pak Sik Godown No.1百適一倉,/building/pak-sik-godown-no-1/12463,industrial,direct_link
Pang Kwong Building鵬光大廈,/building/pang-kwong-building/17396,industrial,direct_link
Paramount Building百樂門大廈,/building/paramount-building/3783,industrial,direct_link
Park Fook Industrial Building百福工業大廈,/building/park-fook-industrial-building/11451,industrial,direct_link
Park Sun Building百新大廈,/building/park-sun-building/17340,industrial,direct_link
Park'N Shop Sheung Shui Fresh Food Distribution Centre上水百佳新鮮食品分發中心,/building/park-n-shop-sheung-shui-fresh-food-distribution-centre/17465,industrial,direct_link
Parklane Centre百利中心,/building/parklane-centre/12493,industrial,direct_link
Pat Tat Industrial Building八達工業中心,/building/pat-tat-industrial-building/12437,industrial,direct_link
PDC Tower太平洋貨運大廈,/building/pdc-tower/4555,industrial,direct_link
Peninsula Tower半島大廈,/building/peninsula-tower/3304,industrial,direct_link
Perfect Industrial Building善美工業大廈,/building/perfect-industrial-building/12439,industrial,direct_link
Peter Leung Industrial Building振邦工業大廈,/building/peter-leung-industrial-building/4920,industrial,direct_link
Ping Fai Industrial Building秉暉工業大廈,/building/ping-fai-industrial-building/7057,industrial,direct_link
Playmates Factory Building彩星工業大廈,/building/playmates-factory-building/15397,industrial,direct_link
Po Chai Industrial Building保濟工業大廈,/building/po-chai-industrial-building/3839,industrial,direct_link
Po Hong Centre寶康中心,/building/po-hong-centre/11542,industrial,direct_link
Po Lung Centre寶隆中心,/building/po-lung-centre/5243,industrial,direct_link
Po Shau Centre柏秀中心,/building/po-shau-centre/4600,industrial,direct_link
Po Shing Industrial Building寶城工業大廈,/building/po-shing-industrial-building/7918,industrial,direct_link
Po Wai Building寶威大廈,/building/po-wai-building/17456,industrial,direct_link
Po Yip Building寶業大廈,/building/po-yip-building/7887,industrial,direct_link
Po Yip Building Block A寶業大廈A座,/building/po-yip-building-block-a/5332,industrial,direct_link
Po Yip Building Block B寶業大廈B座,/building/po-yip-building-block-b/17425,industrial,direct_link
Poly Centre寶利中心,/building/poly-centre/10645,industrial,direct_link
Por Mee Factory Building百美工業大廈,/building/por-mee-factory-building/3368,industrial,direct_link
Por Yen Building百欣大廈,/building/por-yen-building/3299,industrial,direct_link
Posco Building步陞工商業大廈,/building/posco-building/7055,industrial,direct_link
Power Industrial Building力堅工業大廈,/building/power-industrial-building/12460,industrial,direct_link
Precious Industrial Centre柏裕工業中心,/building/precious-industrial-centre/7432,industrial,direct_link
Premier Centre時豐中心,/building/premier-centre/8021,industrial,direct_link
PriceRite Group Centre實惠集團中心,/building/pricerite-group-centre/16981,industrial,direct_link
Primoknit Industrial Building粵南工業大廈,/building/primoknit-industrial-building/17342,industrial,direct_link
Prince Factory Building王子工業大廈,/building/prince-factory-building/4143,industrial,direct_link
Prince Industrial Building太子工業大廈,/building/prince-industrial-building/13278,industrial,direct_link
Proficient Industrial Centre Block A鴻力工業中心A座,/building/proficient-industrial-centre-block-a/3530,industrial,direct_link
Proficient Industrial Centre Block B鴻力工業中心B座,/building/proficient-industrial-centre-block-b/3529,industrial,direct_link
Profit Industrial Building盈業工業大廈,/building/profit-industrial-building/10486,industrial,direct_link
Prosperity Center創富中心,/building/prosperity-center/7338,industrial,direct_link
Prosperity Industrial Building昌興工業大廈,/building/prosperity-industrial-building/4935,industrial,direct_link
Prowell Asia Centre寶源亞洲中心,/building/prowell-asia-centre/6255,industrial,direct_link
Pylon Tower派龍中心,/building/pylon-tower/12155,industrial,direct_link
Rainbow Industrial Building彩虹工業大廈,/building/rainbow-industrial-building/4911,industrial,direct_link
Raleigh Centre利來中心,/building/raleigh-centre/16290,industrial,direct_link
Raton Industrial Building利通工業大廈,/building/raton-industrial-building/16361,industrial,direct_link
Ray Centre志聯中心,/building/ray-centre/4706,industrial,direct_link
Reality Tower冠榮中心,/building/reality-tower/16407,industrial,direct_link
Reason Group Tower匯城集團大廈,/building/reason-group-tower/13708,industrial,direct_link
Red Square,/building/red-square/4955,industrial,direct_link
Regent Centre Tower A麗晶中心 A座,/building/regent-centre-tower-a/7901,industrial,direct_link
Regent Centre Tower B麗晶中心 B座,/building/regent-centre-tower-b/7900,industrial,direct_link
Richwealth Industrial Building富利工業大廈,/building/richwealth-industrial-building/8160,industrial,direct_link
Ricky Centre華基中心,/building/ricky-centre/7336,industrial,direct_link
Riley House達利中心,/building/riley-house/7619,industrial,direct_link
Rodeo Centre君豪工商大廈,/building/rodeo-centre/8082,industrial,direct_link
Rohm and Haas Electronic Materials Asia Tech Centre羅門哈斯電子材料亞洲科技中心,/building/rohm-and-haas-electronic-materials-asia-tech-centre/16271,industrial,direct_link
ROOM+ Kwun Tong Building觀塘自由倉大廈,/building/room-kwun-tong-building/17397,industrial,direct_link
Roxy Industrial Centre樂聲工業中心,/building/roxy-industrial-centre/4513,industrial,direct_link
Roytery Industrial Building來得利工業大廈,/building/roytery-industrial-building/16355,industrial,direct_link
S.A.S Tower時捷集團大廈,/building/s-a-s-tower/17343,industrial,direct_link
Safety Godown安全貨倉,/building/safety-godown/17344,industrial,direct_link
Safety Godown Industrial Building安全貨倉工業大廈,/building/safety-godown-industrial-building/3787,industrial,direct_link
San Biotta Centre必奧達中心,/building/san-biotta-centre/16291,industrial,direct_link
San Biotta Cube必奧達工作坊,/building/san-biotta-cube/16287,industrial,direct_link
San Miguel Industrial Building生力工業大廈,/building/san-miguel-industrial-building/17303,industrial,direct_link
Sandoz Centre山德士中心,/building/sandoz-centre/5346,industrial,direct_link
Sang Cheong Industrial Building生昌工業大廈,/building/sang-cheong-industrial-building/17041,industrial,direct_link
Sang Hing Industrial Building生興工業大廈,/building/sang-hing-industrial-building/17345,industrial,direct_link
Saving Logistics Centre先寧物流中心,/building/saving-logistics-centre/5334,industrial,direct_link
Sea View Estate Block A海景大廈A座,/building/sea-view-estate-block-a/2048,industrial,direct_link
Sea View Estate Block B海景大廈B座,/building/sea-view-estate-block-b/2049,industrial,direct_link
Sea View Estate Block C海景大廈C座,/building/sea-view-estate-block-c/2050,industrial,direct_link
Seapower Centre海暉中心,/building/seapower-centre/7617,industrial,direct_link
Seapower Industrial Centre海裕工業中心,/building/seapower-industrial-centre/5366,industrial,direct_link
Seaview Centre海濱中心,/building/seaview-centre/5370,industrial,direct_link
Secure House兆璣行,/building/secure-house/4611,industrial,direct_link
Self Serve Mini Storage Center致全中心,/building/self-serve-mini-storage-center/4927,industrial,direct_link
Selwyn Factory Building時運工業大廈,/building/selwyn-factory-building/4588,industrial,direct_link
Sha Tin Cold Storage No.1沙田冷倉一倉,/building/sha-tin-cold-storage-no-1/12464,industrial,direct_link
Sha Tin Cold Storage No.2沙田冷倉二倉,/building/sha-tin-cold-storage-no-2/12470,industrial,direct_link
Sha Tin Industrial Building沙田工業大廈,/building/sha-tin-industrial-building/7003,industrial,direct_link
Shan Ling Industrial Building山齡工業大廈,/building/shan-ling-industrial-building/11945,industrial,direct_link
Shatin Industrial Centre Block A沙田工業中心A座,/building/shatin-industrial-centre-block-a/6462,industrial,direct_link
Shatin Industrial Centre Block B沙田工業中心B座,/building/shatin-industrial-centre-block-b/6466,industrial,direct_link
Shell Industrial Building蜆殼工業大廈,/building/shell-industrial-building/14459,industrial,direct_link
Sheung Hei Factory Building雙喜工業大廈,/building/sheung-hei-factory-building/5402,industrial,direct_link
Sheung Shui Plaza上水貿易廣場,/building/sheung-shui-plaza/13471,industrial,direct_link
Shield Industrial Centre順豐工業中心,/building/shield-industrial-centre/8045,industrial,direct_link
Shing Chuen Industrial Building成全工業大廈,/building/shing-chuen-industrial-building/17304,industrial,direct_link
Shing Dao Industrial Building城都工業大廈,/building/shing-dao-industrial-building/3947,industrial,direct_link
Shing Fat Industrial Building成發工業大廈,/building/shing-fat-industrial-building/17457,industrial,direct_link
Shing King Industrial Building盛景工業大廈,/building/shing-king-industrial-building/13838,industrial,direct_link
Shing King Industrial Building勝景工業大廈,/building/shing-king-industrial-building/13256,industrial,direct_link
Shing On Industrial Building成安工業大廈,/building/shing-on-industrial-building/11935,industrial,direct_link
Shing Yip Industrial Building成業工業大廈,/building/shing-yip-industrial-building/7009,industrial,direct_link
Shiu Fat Industrial Building兆發工業大廈,/building/shiu-fat-industrial-building/4945,industrial,direct_link
Shui Cheong Industrial Building馮瑞璋工業大廈,/building/shui-cheong-industrial-building/7804,industrial,direct_link
Shui Hing Centre瑞興中心,/building/shui-hing-centre/15090,industrial,direct_link
Shui Hong Industrial Building瑞康工業大廈,/building/shui-hong-industrial-building/17346,industrial,direct_link
Shui Ki Industrial Building瑞琪工業大廈,/building/shui-ki-industrial-building/3827,industrial,direct_link
